ts_iso,avg_cwnd_pkts,avg_rtt_ms,num_conns_with_cwnd
2026-03-18T17:33:01.795073+00:00,10.0,0.11,1
2026-03-18T17:33:02.005882+00:00,10.0,0.11,1
2026-03-18T17:33:02.216222+00:00,10.0,0.11,1
2026-03-18T17:33:02.425625+00:00,10.0,0.11,1
2026-03-18T17:33:02.640810+00:00,10.0,0.11,1
2026-03-18T17:33:02.850214+00:00,10.0,0.11,1
2026-03-18T17:33:03.059339+00:00,10.0,0.11,1
2026-03-18T17:33:03.272082+00:00,10.0,0.11,1
2026-03-18T17:33:03.485644+00:00,10.0,0.11,1
2026-03-18T17:33:03.695221+00:00,10.0,0.11,1
2026-03-18T17:33:03.908506+00:00,10.0,0.11,1
2026-03-18T17:33:04.119954+00:00,10.0,0.11,1
2026-03-18T17:33:04.333902+00:00,10.0,0.11,1
2026-03-18T17:33:04.545314+00:00,10.0,0.11,1
2026-03-18T17:33:04.756250+00:00,10.0,0.11,1
2026-03-18T17:33:04.967538+00:00,10.0,0.11,1
2026-03-18T17:33:05.176893+00:00,10.0,0.11,1
2026-03-18T17:33:05.386767+00:00,10.0,0.11,1
2026-03-18T17:33:05.596675+00:00,10.0,0.11,1
2026-03-18T17:33:05.811366+00:00,10.0,0.11,1
2026-03-18T17:33:06.020586+00:00,10.0,0.11,1
2026-03-18T17:33:06.235213+00:00,10.0,0.11,1
2026-03-18T17:33:06.448303+00:00,10.0,0.11,1
2026-03-18T17:33:06.662915+00:00,10.0,0.11,1
2026-03-18T17:33:06.873019+00:00,10.0,0.11,1
2026-03-18T17:33:07.086335+00:00,10.0,0.11,1
2026-03-18T17:33:07.301772+00:00,10.0,0.11,1
2026-03-18T17:33:07.510384+00:00,10.0,0.11,1
2026-03-18T17:33:07.726338+00:00,10.0,0.11,1
2026-03-18T17:33:07.938685+00:00,10.0,0.11,1
2026-03-18T17:33:08.145825+00:00,10.0,0.11,1
2026-03-18T17:33:08.360115+00:00,10.0,0.11,1
2026-03-18T17:33:08.570330+00:00,10.0,0.11,1
2026-03-18T17:33:08.774644+00:00,10.0,0.11,1
2026-03-18T17:33:08.977775+00:00,10.0,0.11,1
2026-03-18T17:33:09.184214+00:00,10.0,0.11,1
2026-03-18T17:33:09.394596+00:00,10.0,0.11,1
2026-03-18T17:33:09.598980+00:00,10.0,0.11,1
2026-03-18T17:33:09.802952+00:00,10.0,0.11,1
2026-03-18T17:33:10.006553+00:00,10.0,0.11,1
2026-03-18T17:33:10.211622+00:00,10.0,0.11,1
2026-03-18T17:33:10.415869+00:00,10.0,0.11,1
2026-03-18T17:33:10.619258+00:00,10.0,0.11,1
2026-03-18T17:33:10.825338+00:00,10.0,0.11,1
2026-03-18T17:33:11.038961+00:00,10.0,0.11,1
2026-03-18T17:33:11.245524+00:00,10.0,0.11,1
2026-03-18T17:33:11.453556+00:00,10.0,0.11,1
2026-03-18T17:33:11.657322+00:00,10.0,0.11,1
2026-03-18T17:33:11.862382+00:00,10.0,0.11,1
2026-03-18T17:33:12.065124+00:00,10.0,0.11,1
2026-03-18T17:33:12.268362+00:00,10.0,0.11,1
2026-03-18T17:33:12.475265+00:00,10.0,0.11,1
2026-03-18T17:33:12.685143+00:00,10.0,0.11,1
2026-03-18T17:33:12.896906+00:00,10.0,0.11,1
2026-03-18T17:33:13.107626+00:00,10.0,0.11,1
2026-03-18T17:33:13.318337+00:00,10.0,0.11,1
2026-03-18T17:33:13.526161+00:00,10.0,0.11,1
2026-03-18T17:33:13.736957+00:00,10.0,0.11,1
2026-03-18T17:33:13.947506+00:00,10.0,0.11,1
2026-03-18T17:33:14.158867+00:00,10.0,0.11,1
2026-03-18T17:33:14.368406+00:00,10.0,0.11,1
2026-03-18T17:33:14.576674+00:00,10.0,0.11,1
2026-03-18T17:33:14.789570+00:00,10.0,0.11,1
